metrica,base,alternativo,n_folds,delta_medio,delta_dp,folds_a_favor,ic95_baixo,ic95_alto,t_nadeau_bengio,p_valor
roc_auc,dummy_prior,heuristica_taxa_municipal,5,0.13366403722543327,0.01351707227998602,5,0.1084885442086682,0.15883953024219832,14.74095707473918,0.00012326518680068406
roc_auc,heuristica_taxa_municipal,heuristica_proficiencia_municipal,5,0.005177247597002577,0.001996506775537745,5,0.0014587617189699242,0.00889573347503523,3.86564430270202,0.018060268231837973
roc_auc,heuristica_taxa_municipal,logistica_podada,5,0.01760042435724458,0.007225814130567368,5,0.0041423744617882785,0.031058474252700884,3.631032165557214,0.02213964280374254
roc_auc,logistica_podada,lightgbm_padrao,5,0.007621472364316362,0.002941081951233514,5,0.002143719002396062,0.01309922572623666,3.86300701075893,0.018100849001511266
roc_auc,lightgbm_padrao,lightgbm_tunado,5,0.0022297747994208137,0.001766339342132983,5,-0.001060025155185355,0.0055195747540269825,1.8818309359136804,0.13299953149503163
roc_auc,lightgbm_tunado,random_forest,5,-0.00014781787685755888,0.0007239967227060809,1,-0.0014962588749600405,0.0012006231212449226,-0.30435756643369904,0.7760325670267926
roc_auc,heuristica_taxa_municipal,lightgbm_tunado,5,0.027451671520981758,0.008524761096618065,5,0.01157433810054372,0.043329004941419794,4.800431974667488,0.008645430302843943
