taxa_suavizada,projecao,dp_latente,inferior,superior,p_abaixo,id_municipio,fold,ficou_abaixo,baseline_prevalencia,coberto,gap_ate_meta,taxa_2023_invertida
42.53322230888641,45.13792235713122,10.574398310818225,24.412482509746308,65.86336220451612,0.6193445713062942,2104800,0,1,0.4661062906724512,True,5.950000000000003,-42.4
45.237730600904676,47.842430649149485,10.200492038466297,27.84983362916798,67.835027669131,0.6148201719702607,2105302,0,0,0.4661062906724512,True,5.619999999999997,-45.2
90.87068841282274,93.47538846106755,16.072730170161055,61.973416194321544,100.0,0.20090284410964487,2105658,0,1,0.4661062906724512,True,-14.799999999999997,-94.8
83.69591995638106,86.30062000462587,14.77680021573578,57.338623775040034,100.0,0.3349133186102805,2105922,0,1,0.4661062906724512,True,-6.0,-86.0
84.40067677260585,87.00537682085066,14.662977662502099,58.26646869623123,100.0,0.31641069631685387,2106003,0,0,0.4661062906724512,True,-6.700000000000003,-86.7
40.01124025418533,42.61594030243014,13.868740293579014,15.43370881607581,69.79817178878446,0.5739041057423561,2106102,0,0,0.4661062906724512,True,6.400000000000006,-38.8
51.90438260215216,54.50908265039697,13.103081726356544,28.82751438025322,80.19065092054072,0.5537544424597577,2106300,0,0,0.4661062906724512,False,4.68,-51.6
95.41498513350278,98.01968518174759,16.20358169607872,66.26124863688085,100.0,0.13305179728889216,2106672,0,0,0.4661062906724512,True,-20.0,-100.0
35.92505829704425,38.52975834528906,12.53829659901323,13.95514858374208,63.104368106836034,0.6019615334477761,2106706,0,0,0.4661062906724512,True,6.770000000000003,-35.0
93.12609171615145,95.73079176439626,12.77270246891937,70.69675494006846,100.0,0.10905027405498358,2107100,0,1,0.4661062906724512,False,-14.799999999999997,-94.8
57.31073709305743,59.91543714130224,12.270166098027971,35.86635350484305,83.96452077776144,0.5374832050430216,2108454,0,0,0.4661062906724512,True,3.770000000000003,-57.3
26.153869208297365,28.758569256542177,12.387177950591939,4.480146603293296,53.036991909791055,0.6053914126090725,2108702,0,0,0.4661062906724512,False,7.170000000000002,-24.9
81.39691490362918,84.00161495187399,13.794524761637621,56.96484323521827,100.0,0.3858747670457665,2108801,0,1,0.4661062906724512,False,-3.0,-83.0
54.86108394878933,57.46578399703414,11.398171971162558,35.1257774439616,79.80579055010666,0.551801941825231,2109106,0,1,0.4661062906724512,True,4.150000000000006,-54.8
67.87154821671301,70.47624826495782,11.391742810707632,48.14884263482777,92.80365389508786,0.4826267305192385,2109452,0,1,0.4661062906724512,True,1.8800000000000097,-68.1
54.4390982047286,57.04379825297341,10.7967371056046,35.88258237544116,78.20501413050565,0.5598621560261807,2110005,0,0,0.4661062906724512,True,4.270000000000003,-54.4
82.33013058530204,84.93483063354685,17.132649939377128,51.35545379263533,100.0,0.38665935243296234,2110237,0,1,0.4661062906724512,True,-5.900000000000006,-85.9
25.04076914361442,27.64546919185923,14.59014724544713,0.0,56.24163232207188,0.55084393382127,2110658,0,0,0.4661062906724512,True,7.210000000000001,-22.3
51.65096891041871,54.25566895866352,13.384461803611284,28.022605871133383,80.48873204619365,0.55302732133046,2110906,0,0,0.4661062906724512,False,4.740000000000002,-51.3
