id_municipio,nome_municipio,sigla_uf,nome_regiao,n_alunos_avaliados,populacao_estimada,taxa_presenca_2024,risco_medio_oof,risco_suavizado,posicao_por_taxa,decil_por_taxa,criancas_em_risco,posicao_por_volume,decil_por_volume,taxa_alfabetizacao_2024,taxa_observada_de_risco,taxa_observada_ajustada,mun_taxa_alfab_lag1,modelo_avaliado,ordenacao_fragil
2907202,Casa Nova,BA,Nordeste,430,430.0,0.8775510204081632,0.7884665442167742,0.7884252539145815,1.0,1.0,339.02285918327004,439.0,1.0,0.20930232,0.7906977,0.7904440866968594,13.13049602508545,True,True
2805406,Poço Redondo,SE,Nordeste,345,395.97,0.8712121212121212,0.7741963644646219,0.7741468118803913,2.0,1.0,306.53891404528196,482.0,1.0,0.26608077,0.7339192,0.7394698786833538,16.47791290283203,True,True
2911907,Iaçu,BA,Nordeste,263,263.0,0.9776951672862454,0.7576404372358454,0.7575783432045524,3.0,1.0,199.2431042627973,751.0,2.0,0.2851711,0.7148289,0.7222495265184418,22.930519104003906,True,True
2805901,Riachuelo,SE,Nordeste,92,93.0,0.989247311827957,0.7491003723369994,0.7489272056428856,4.0,1.0,69.65023012478837,1905.0,4.0,0.3148387,0.6851613,0.7091234397033386,11.331338882446289,True,True
2902104,Araci,BA,Nordeste,331,331.0,0.9118457300275482,0.7460159204930678,0.7459682022801599,5.0,1.0,246.91547495473293,599.0,2.0,0.244713,0.755287,0.7539630041145381,20.262609481811523,True,True
2910602,Esplanada,BA,Nordeste,359,359.0,0.9497354497354498,0.7420952592818372,0.742051766469578,6.0,1.0,266.3965841625785,559.0,2.0,0.23955432,0.76044565,0.7580022386917294,19.86528205871582,True,True
2803203,Itaporanga d'Ajuda,SE,Nordeste,345,397.32,0.8841309823677582,0.7420324981720989,0.741987249067617,7.0,1.0,294.80637923402253,506.0,1.0,0.39492097,0.60507905,0.6239528802666742,23.923870086669922,True,True
2800605,Barra dos Coqueiros,SE,Nordeste,278,324.09,0.8611111111111112,0.7404468952112634,0.7403910058307518,8.0,1.0,239.9533183682955,616.0,2.0,0.2808479,0.7191521,0.7226769762226427,24.816638946533203,True,True
2804904,Pacatuba,SE,Nordeste,106,118.0,0.8983050847457628,0.7383153478115121,0.7381697374419198,9.0,1.0,87.10402901814653,1598.0,3.0,0.28567797,0.71432203,0.7225326940461491,13.83025074005127,True,True
2929800,Saúde,BA,Nordeste,82,82.0,0.9425287356321839,0.7343804324026002,0.7341944424882877,10.0,1.0,60.20394428403959,2113.0,4.0,0.20731707,0.79268295,0.7692399983518073,15.011724472045898,True,True
2930105,Senhor do Bonfim,BA,Nordeste,487,487.0,0.9586614173228346,0.733940497488317,0.7339092079510692,11.0,1.0,357.4137842721707,409.0,1.0,0.2402464,0.7597536,0.757127983474895,19.9310245513916,True,True
2915809,Itambé,BA,Nordeste,252,252.0,0.9197080291970803,0.7309960974180705,0.7309361738089474,12.0,1.0,184.19591579985473,798.0,2.0,0.26984128,0.73015875,0.7303090841989887,22.208904266357422,True,True
2922904,Nova Soure,BA,Nordeste,242,242.0,0.968,0.730434721908676,0.7303724296636398,13.0,1.0,176.75012797860083,828.0,2.0,0.3140496,0.6859504,0.694205891828384,22.13556671142578,True,True
2911105,Formosa do Rio Preto,BA,Nordeste,234,234.0,0.8897338403041825,0.729795742059216,0.7297314466265893,14.0,1.0,170.7571585106219,856.0,2.0,0.2820513,0.71794873,0.7202081572657814,19.654699325561523,True,True
2918506,Jussara,BA,Nordeste,122,122.0,0.9384615384615385,0.7283709901269403,0.728248230650998,15.0,1.0,88.84628413942175,1570.0,3.0,0.43442622,0.56557375,0.6162521481470293,23.185344696044922,True,True
2919108,Lamarão,BA,Nordeste,46,46.0,0.9787234042553191,0.7277209769019588,0.7273962524877278,16.0,1.0,33.460227614435475,3021.0,6.0,0.19565217,0.8043478,0.7625703865931414,22.228927612304688,True,True
2923704,Paratinga,BA,Nordeste,233,233.0,0.8961538461538462,0.7262864666037379,0.7262225904708361,17.0,1.0,169.20986357970483,867.0,2.0,0.2446352,0.75536484,0.7497998575064341,21.133686065673828,True,True
2915908,Itanagra,BA,Nordeste,53,53.0,0.6235294117647059,0.7251395531332664,0.7248599261659491,18.0,1.0,38.4175760867953,2790.0,6.0,0.24528302,0.754717,0.7396349810810223,22.45880889892578,True,True
2910503,Entre Rios,BA,Nordeste,255,255.0,0.8885017421602788,0.7242631400172566,0.7242051400174142,19.0,1.0,184.67231070444063,795.0,2.0,0.3254902,0.6745098,0.6833561242288082,19.56032943725586,True,True
2905305,Cafarnaum,BA,Nordeste,135,135.0,0.7584269662921348,0.7228630297762496,0.7227539704853735,20.0,1.0,97.57178601552542,1448.0,3.0,0.3037037,0.6962963,0.7040010199776635,21.633081436157227,True,True
2930204,Sento Sé,BA,Nordeste,429,429.0,0.8773006134969326,0.7207840107422114,0.720749907051544,21.0,1.0,309.20171012511236,478.0,1.0,0.24242425,0.75757575,0.7533851215319897,26.407224655151367,True,True
2919603,Macajuba,BA,Nordeste,146,146.0,0.954248366013072,0.7198782705012371,0.7197783689217968,22.0,1.0,105.08764186258233,1349.0,3.0,0.30136988,0.69863015,0.7044554212792079,18.55729103088379,True,True
2924009,Paulo Afonso,BA,Nordeste,944,944.0,0.8489208633093526,0.7189882516173935,0.7189728401322223,23.0,1.0,678.7103610848178,206.0,1.0,0.30508474,0.69491524,0.6962438716019298,24.783843994140625,True,True
2807600,Umbaúba,SE,Nordeste,183,213.03,0.863849765258216,0.7177095291786899,0.7176303681703999,24.0,1.0,152.87679645532666,963.0,2.0,0.3934657,0.6065343,0.6322780114817259,24.93844985961914,True,True
2920809,Marcionílio Souza,BA,Nordeste,70,70.0,0.8860759493670886,0.7175731609658362,0.7173663855756238,25.0,1.0,50.21564699029367,2391.0,5.0,0.18571429,0.8142857,0.7716695412513996,21.15027618408203,True,True
2926103,Retirolândia,BA,Nordeste,123,123.0,0.984,0.7168235258659534,0.7167060966467528,26.0,1.0,88.1548498875506,1582.0,3.0,0.23577236,0.7642276,0.7495536792485071,18.489065170288086,True,True
2902708,Barra,BA,Nordeste,474,474.0,0.88268156424581,0.7160126958677547,0.7159822942255587,27.0,1.0,339.37560746291484,437.0,1.0,0.28481013,0.7151899,0.7152756244116079,26.97419548034668,True,True
2803401,Japoatã,SE,Nordeste,137,138.1,0.9927536231884058,0.7159029350422553,0.7157978119658618,28.0,1.0,98.85168220136865,1430.0,3.0,0.39283127,0.6071687,0.6383749541361984,25.8944091796875,True,True
2927507,Santa Bárbara,BA,Nordeste,133,133.0,0.9236111111111112,0.7152233780353983,0.7151153302643765,29.0,1.0,95.11033892516207,1483.0,3.0,0.31578946,0.68421054,0.693300322308285,21.00727081298828,True,True
2910859,Filadélfia,BA,Nordeste,136,136.0,0.9379310344827586,0.7137138093683756,0.7136086564609785,30.0,1.0,97.05077727869308,1458.0,3.0,0.36764705,0.63235295,0.6558253362309819,18.272228240966797,True,True
2901908,Aporá,BA,Nordeste,230,230.0,0.9663865546218487,0.7134520455126778,0.7133899120487609,31.0,1.0,164.079679771215,894.0,2.0,0.16521738,0.8347826,0.8113182297859699,17.779571533203125,True,True
2926004,Remanso,BA,Nordeste,329,329.0,0.9241573033707865,0.7115431934492875,0.7115000218786783,32.0,1.0,234.08350719808516,643.0,2.0,0.3525836,0.6474164,0.6566219394222386,25.10466194152832,True,True
2920908,Mascote,BA,Nordeste,101,101.0,0.7318840579710145,0.7103793393849503,0.7102392874760575,33.0,1.0,71.73416803508181,1869.0,4.0,0.26732674,0.7326733,0.72479986200556,22.317758560180664,True,True
2905503,Caldeirão Grande,BA,Nordeste,149,149.0,0.9612903225806452,0.7092376270710372,0.7091430322232278,34.0,1.0,105.66231180126094,1343.0,3.0,0.2818792,0.7181208,0.7157212365016175,21.29933738708496,True,True
2919553,Luís Eduardo Magalhães,BA,Nordeste,1313,1313.0,0.9105409153952844,0.708921797376995,0.7089110708549574,35.0,1.0,930.800236032559,146.0,1.0,0.35719725,0.6428027,0.6454677254093855,29.411190032958984,True,True
2906204,Canarana,BA,Nordeste,255,255.0,0.9922178988326849,0.7082393845958621,0.7081842851051005,36.0,1.0,180.58699270180063,813.0,2.0,0.3372549,0.6627451,0.6708341461158656,29.20500373840332,True,True
2920205,Malhada,BA,Nordeste,190,190.0,0.9844559585492227,0.7080680031000655,0.7079940999951837,37.0,1.0,134.5188789990849,1091.0,2.0,0.33684212,0.6631579,0.6732603080758452,25.23540496826172,True,True
2929370,São José do Jacuípe,BA,Nordeste,88,88.0,0.946236559139785,0.7077072128526809,0.707547883425565,38.0,1.0,62.264213741449716,2067.0,4.0,0.2840909,0.71590906,0.7127494022274317,23.176170349121094,True,True
2804003,Maruim,SE,Nordeste,122,133.99,0.917910447761194,0.7072711105284344,0.7071563325531958,39.0,1.0,94.75188088332845,1490.0,3.0,0.31218746,0.68781245,0.693869883431656,21.22986602783203,True,True
2804409,Neópolis,SE,Nordeste,200,206.06,0.9902912621359223,0.706891575248757,0.7068216379425701,40.0,1.0,145.64766498880724,1003.0,2.0,0.3098612,0.6901388,0.6937596106664364,23.904123306274414,True,True
2919900,Macururé,BA,Nordeste,40,40.0,1.0,0.7068033887966102,0.7064541264354071,41.0,1.0,28.25816505741628,3320.0,7.0,0.125,0.875,0.7775152797577639,4.653987884521484,True,True
2917805,Jaguaripe,BA,Nordeste,143,143.0,0.9407894736842105,0.7060518552598346,0.7059543208536834,42.0,1.0,100.95146788207673,1409.0,3.0,0.46853146,0.5314685,0.5800559880978245,25.847307205200195,True,True
2902203,Aramari,BA,Nordeste,78,78.0,0.896551724137931,0.7059806363092552,0.705801913438307,43.0,1.0,55.052549248187944,2255.0,5.0,0.17948718,0.82051283,0.7730768748310678,21.719907760620117,True,True
2923357,Ourolândia,BA,Nordeste,141,141.0,0.7580645161290323,0.7044424394493043,0.7043440488170181,44.0,1.0,99.31251088319955,1424.0,3.0,0.34042552,0.65957445,0.6721887748377479,22.650888442993164,True,True
2915403,Itaju do Colônia,BA,Nordeste,59,59.0,0.7468354430379747,0.7044406310836829,0.7042056024812503,45.0,1.0,41.548130546393764,2676.0,5.0,0.15254237,0.84745765,0.7783643527715431,20.1690731048584,True,True
2911006,Floresta Azul,BA,Nordeste,78,78.0,0.9873417721518988,0.7042999919756969,0.7041222632571388,46.0,1.0,54.92153653405683,2259.0,5.0,0.41025642,0.5897436,0.6371895864321973,15.122711181640625,True,True
2906824,Canudos,BA,Nordeste,156,156.0,0.968944099378882,0.7040101719095495,0.7039213670035699,47.0,1.0,109.8117332525569,1305.0,3.0,0.30128205,0.69871795,0.700100122609543,18.85173797607422,True,True
2902252,Arataca,BA,Nordeste,61,61.0,0.7922077922077922,0.703900496848677,0.7036735767556005,48.0,1.0,42.92408818209163,2622.0,5.0,0.13114753,0.86885244,0.7905343673180769,16.86417007446289,True,True
2911857,Heliópolis,BA,Nordeste,66,66.0,0.7096774193548387,0.7031766253661091,0.7029673901633614,49.0,1.0,46.395847750781854,2513.0,5.0,0.36363637,0.6363636,0.6667767122866699,31.3726806640625,True,True
2903607,Biritinga,BA,Nordeste,57,57.0,0.9344262295081968,0.702907474221958,0.7026654464388083,50.0,1.0,40.051930447012076,2733.0,5.0,0.2982456,0.7017544,0.7023213947241959,22.205371856689453,True,True
2803609,Laranjeiras,SE,Nordeste,215,244.06,0.8975409836065574,0.7026775377441591,0.7026133834182879,51.0,1.0,171.47982064170264,852.0,2.0,0.27341637,0.72658366,0.7217036946784067,20.894052505493164,True,True
2930774,Sobradinho,BA,Nordeste,302,302.0,0.9741935483870968,0.7025185515469071,0.702472900240883,52.0,1.0,212.14681587274669,712.0,2.0,0.34437087,0.65562916,0.6628690893618686,26.440885543823242,True,True
2914802,Itabuna,BA,Nordeste,931,931.0,0.8525641025641025,0.702442430900602,0.7024276246662349,53.0,1.0,653.9601185642647,215.0,1.0,0.29752955,0.7024705,0.7024689128255255,31.603288650512695,True,True
2906501,Candeias,BA,Nordeste,510,510.0,0.8947368421052632,0.7023005764452568,0.7022735617558028,54.0,1.0,358.1595164954594,408.0,1.0,0.36666667,0.6333333,0.6400628954069426,32.650150299072266,True,True
2805109,Pedrinhas,SE,Nordeste,62,65.020004,0.9538461538461539,0.701805387055465,0.7015836831488381,55.0,1.0,45.616974075826334,2541.0,5.0,0.11519532,0.8848046,0.7986595150846034,15.056022644042969,True,True
2925808,Queimadas,BA,Nordeste,188,188.0,0.9543147208121827,0.7015046526393786,0.7014315748740829,56.0,1.0,131.86913607632758,1106.0,3.0,0.30319148,0.6968085,0.6978735911335141,27.350027084350586,True,True
2900306,Acajutiba,BA,Nordeste,93,93.0,0.9117647058823529,0.7014434418295366,0.701295782143785,57.0,1.0,65.220507739372,1997.0,4.0,0.5913978,0.40860215,0.517608090114298,19.687084197998047,True,True
2924405,Pilão Arcado,BA,Nordeste,391,391.0,0.85,0.7011856111535524,0.7011505072049281,58.0,1.0,274.1498483171269,540.0,1.0,0.22506393,0.7749361,0.7658203154430748,23.895915985107422,True,True
2801207,Canindé de São Francisco,SE,Nordeste,460,479.21,0.964509394572025,0.7011660081282978,0.7011361712107614,59.0,1.0,335.9914586147552,442.0,1.0,0.26650113,0.7334989,0.7300377327708226,22.511802673339844,True,True
2900405,Água Fria,BA,Nordeste,69,69.0,0.9324324324324325,0.7011754618176432,0.7009766557630528,60.0,1.0,48.36738924765064,2453.0,5.0,0.3043478,0.6956522,0.6981056098629913,20.99462890625,True,True
2916302,Itapebi,BA,Nordeste,64,64.0,0.8205128205128205,0.7008194030740176,0.700605333151651,61.0,1.0,44.83874132170566,2561.0,5.0,0.234375,0.765625,0.7356304926710076,14.970100402832031,True,True
2932457,Umburanas,BA,Nordeste,122,122.0,0.9242424242424242,0.7005786406790405,0.7004663942799924,62.0,1.0,85.45690010215907,1622.0,3.0,0.22950819,0.7704918,0.7487279838596475,21.30111312866211,True,True
2917706,Jaguarari,BA,Nordeste,233,233.0,0.8759398496240601,0.7003562009830854,0.7002974616628088,63.0,1.0,163.16930856743446,897.0,2.0,0.40772533,0.59227467,0.6129591597253883,30.566150665283203,True,True
2925253,Ponto Novo,BA,Nordeste,173,173.0,0.9558011049723757,0.7001788010330968,0.7000997424574698,64.0,1.0,121.11725544514226,1192.0,3.0,0.3699422,0.6300578,0.6470067175019089,23.18196678161621,True,True
2932705,Uruçuca,BA,Nordeste,159,159.0,0.8238341968911918,0.700140085273719,0.7000540788243809,65.0,1.0,111.30859853307656,1284.0,3.0,0.26415095,0.7358491,0.7266536039634589,30.0074520111084,True,True
2932309,Ubatã,BA,Nordeste,105,105.0,0.7894736842105263,0.700131148167523,0.7000009331971693,66.0,1.0,73.50009798570278,1823.0,4.0,0.41904762,0.5809524,0.6219907860760331,31.43413734436035,True,True
2910800,Feira de Santana,BA,Nordeste,3528,3528.0,0.8271981242672919,0.6998076944314218,0.6998038215652381,67.0,1.0,2468.90788248216,37.0,1.0,0.3319161,0.6680839,0.6685721365322239,31.954025268554688,True,True
2905800,Camamu,BA,Nordeste,236,236.0,0.932806324110672,0.6992324477067764,0.6991746747141099,68.0,1.0,165.00522323252994,888.0,2.0,0.2838983,0.7161017,0.7129065569146081,25.954261779785156,True,True
2916500,Itapicuru,BA,Nordeste,326,326.0,0.9731343283582089,0.6990577153468026,0.6990159144362719,69.0,1.0,227.87918810622463,671.0,2.0,0.5122699,0.48773006,0.5183053402409971,28.07986831665039,True,True
2918308,Jitaúna,BA,Nordeste,98,98.0,0.9702970297029703,0.6989168544669657,0.6987779145774994,70.0,1.0,68.48023562859494,1926.0,4.0,0.40816328,0.59183675,0.6303944212491198,24.153657913208008,True,True
2917508,Jacobina,BA,Nordeste,558,558.0,0.8637770897832817,0.6987751698339936,0.6987507704504573,71.0,1.0,389.90292991135516,374.0,1.0,0.28494623,0.71505374,0.7135896825975706,30.729270935058594,True,True
2923050,Novo Triunfo,BA,Nordeste,64,64.0,0.9411764705882353,0.6989044077874839,0.6986917182598407,72.0,1.0,44.7162699686298,2566.0,5.0,0.390625,0.609375,0.650812632016709,21.763547897338867,True,True
2919207,Lauro de Freitas,BA,Nordeste,1280,1280.0,0.8465608465608465,0.698560384213898,0.6985497548578128,73.0,1.0,894.1436862180003,157.0,1.0,0.2875,0.7125,0.7119242369559846,29.632415771484375,True,True
2906303,Canavieiras,BA,Nordeste,272,272.0,0.9347079037800687,0.6982288050674278,0.6981788475224804,74.0,1.0,189.90464652611467,778.0,2.0,0.2867647,0.7132353,0.7107057646635813,28.976245880126953,True,True
2912608,Ibiquera,BA,Nordeste,32,32.0,0.9411764705882353,0.6985417208582998,0.6981171707079434,75.0,1.0,22.33974946265419,3692.0,7.0,0.15625,0.84375,0.7518629535209863,20.081249237060547,True,True
2930808,Souto Soares,BA,Nordeste,132,132.0,0.9705882352941176,0.6980706187879991,0.6979677497990379,76.0,1.0,92.131742973473,1523.0,3.0,0.3181818,0.6818182,0.686607186954479,25.4948787689209,True,True
2907004,Cardeal da Silva,BA,Nordeste,115,115.0,0.9829059829059829,0.6974941274645126,0.6973762891969857,77.0,1.0,80.19827325765336,1698.0,4.0,0.33043477,0.6695652,0.6786171020896303,26.67485237121582,True,True
2925600,Presidente Dutra,BA,Nordeste,100,100.0,0.9523809523809523,0.6973751009176703,0.6972396499918104,78.0,1.0,69.72396499918105,1903.0,4.0,0.2,0.8,0.7635229518246017,21.27787971496582,True,True
2907103,Carinhanha,BA,Nordeste,316,316.0,0.948948948948949,0.6971186190714989,0.6970757787955635,79.0,1.0,220.27594609939806,689.0,2.0,0.31962025,0.68037975,0.6828668121989003,28.556495666503906,True,True
2914000,Ipirá,BA,Nordeste,415,415.0,0.9140969162995595,0.6966519854456196,0.6966194156662914,80.0,1.0,289.0970575015109,515.0,1.0,0.34457833,0.6554217,0.6602577057560371,29.976337432861328,True,True
2915353,Itaguaçu da Bahia,BA,Nordeste,125,125.0,0.9689922480620154,0.6950755576827097,0.6949680359252107,81.0,1.0,86.87100449065134,1605.0,3.0,0.328,0.672,0.6790637338007884,20.88067626953125,True,True
2922854,Nova Redenção,BA,Nordeste,37,37.0,0.7872340425531915,0.6950717641540027,0.6947088383865598,82.0,1.0,25.704227020302714,3462.0,7.0,0.27027026,0.7297297,0.708988392243703,31.917509078979492,True,True
2903235,Barro Alto,BA,Nordeste,121,121.0,0.983739837398374,0.6946113859194784,0.6945004881132532,83.0,1.0,84.03455906170363,1641.0,3.0,0.29752067,0.70247936,0.7000161749993721,24.29117774963379,True,True
2931707,Terra Nova,BA,Nordeste,95,95.0,0.9313725490196079,0.6945691480851567,0.6944279345588837,84.0,1.0,65.97065378309395,1985.0,4.0,0.28421053,0.7157895,0.7079957466020921,23.25054931640625,True,True
2912202,Ibicoara,BA,Nordeste,249,249.0,0.8989169675090253,0.6941352848242347,0.6940814724146519,85.0,1.0,172.82628663124834,848.0,2.0,0.3253012,0.67469877,0.6782228209526441,27.858171463012695,True,True
2908408,Conceição do Coité,BA,Nordeste,446,446.0,0.8779527559055118,0.6939102484780847,0.6938802260585594,86.0,1.0,309.4705808221175,477.0,1.0,0.30941704,0.69058293,0.6909490609018742,28.581520080566406,True,True
2933604,Xique-Xique,BA,Nordeste,524,524.0,0.9307282415630551,0.6938523578032887,0.6938268090761454,87.0,1.0,363.5652479559002,401.0,1.0,0.3225191,0.67748094,0.6790397826165298,31.01055335998535,True,True
2928208,Santana,BA,Nordeste,230,230.0,0.9349593495934959,0.6932605926624449,0.6932025113091288,88.0,1.0,159.43657760109963,923.0,2.0,0.3869565,0.6130435,0.6285568414540792,29.91716766357422,True,True
2928703,Santo Antônio de Jesus,BA,Nordeste,467,467.0,0.8221830985915493,0.6932250919661143,0.6931964871842111,89.0,1.0,323.7227595150266,462.0,1.0,0.40899357,0.5910064,0.6018019167943456,33.37437438964844,True,True
2931103,Tanquinho,BA,Nordeste,75,75.0,0.9615384615384616,0.6931794897410519,0.693001497326215,90.0,1.0,51.975112299466126,2350.0,5.0,0.30666667,0.6933333,0.6932681437445026,18.929162979125977,True,True
2922052,Mulungu do Morro,BA,Nordeste,111,111.0,0.9823008849557522,0.692921183690877,0.6928010019349802,91.0,1.0,76.9009112147828,1760.0,4.0,0.2882883,0.7117117,0.7054749837159732,22.464380264282227,True,True
2932903,Valença,BA,Nordeste,417,417.0,0.8705636743215032,0.6928135154491194,0.6927815267781336,92.0,1.0,288.8898966664817,516.0,1.0,0.31894484,0.6810551,0.6824284641796516,31.03363800048828,True,True
2922300,Muritiba,BA,Nordeste,174,174.0,0.925531914893617,0.6924067813993205,0.6923302386331027,93.0,1.0,120.46546152215987,1201.0,3.0,0.51724136,0.4827586,0.5332114114970425,23.35260009765625,True,True
2911501,Gongogi,BA,Nordeste,68,68.0,0.918918918918919,0.6920794206409484,0.6918838642630737,94.0,1.0,47.04810276988901,2490.0,5.0,0.5,0.5,0.5860139837250801,27.744165420532227,True,True
2802304,Frei Paulo,SE,Nordeste,91,100.1,0.93,0.6920017495855326,0.6918556338669439,95.0,1.0,69.25474789439318,1912.0,4.0,0.3721279,0.6278721,0.6520701223924416,24.739547729492188,True,True
2909901,Curaçá,BA,Nordeste,388,388.0,0.9651741293532339,0.6918697395211049,0.6918354725118044,96.0,1.0,268.43216333458014,553.0,2.0,0.22938144,0.77061856,0.7608190890589461,29.67781639099121,True,True
2906808,Cansanção,BA,Nordeste,332,332.0,0.8534704370179949,0.6912080343415886,0.6911680801599203,97.0,1.0,229.46780261309354,667.0,2.0,0.23192771,0.7680723,0.757123791298896,29.69578742980957,True,True
2922656,Nordestina,BA,Nordeste,176,176.0,0.8341232227488151,0.6912076962559361,0.6911323375161953,98.0,1.0,121.63929140285038,1186.0,3.0,0.26136363,0.7386364,0.7273212041072742,31.253406524658203,True,True
2927101,Rodelas,BA,Nordeste,162,162.0,0.9257142857142857,0.6899279764309416,0.6898464716530043,99.0,1.0,111.7551284077867,1277.0,3.0,0.28395063,0.7160494,0.7094157442551154,23.272850036621094,True,True
2906402,Candeal,BA,Nordeste,52,52.0,0.9811320754716981,0.6893270499341705,0.6890738171817153,100.0,1.0,35.8318384934492,2907.0,6.0,0.30769232,0.6923077,0.690773638518525,30.916339874267578,True,True
2914653,Itabela,BA,Nordeste,313,313.0,0.9152046783625731,0.6890849160807235,0.6890428500312765,101.0,1.0,215.67041205978956,703.0,2.0,0.24920128,0.7507987,0.7415545373818366,31.099498748779297,True,True
2913101,Ibititá,BA,Nordeste,100,100.0,0.970873786407767,0.6889202085914043,0.6887886592081206,102.0,1.0,68.87886592081206,1921.0,4.0,0.28,0.72,0.7089529986880918,26.10529899597168,True,True
2806503,Santa Rosa de Lima,SE,Nordeste,41,43.96,0.9545454545454546,0.6886804020554543,0.688360032541926,103.0,1.0,30.260306400330634,3191.0,6.0,0.26706097,0.73293906,0.7075540832256499,25.0,True,True
2913705,Inhambupe,BA,Nordeste,229,229.0,0.8091872791519434,0.6883106495933269,0.6882533123743838,104.0,1.0,157.6100085337339,939.0,2.0,0.30131003,0.69868994,0.696675601045222,29.481029510498047,True,True
2802403,Gararu,SE,Nordeste,94,100.07,0.94,0.6877366614652428,0.6875973004307853,105.0,1.0,68.80786164427064,1922.0,4.0,0.36384532,0.6361547,0.6552266089122679,19.20378875732422,True,True
1502806,Curralinho,PA,Norte,510,687.82,0.7412790697674418,0.6874292956142803,0.6874036269947158,106.0,1.0,472.80996775419993,303.0,1.0,0.2402809,0.7597191,0.7526653038100378,25.046131134033203,True,True
2930501,Serrinha,BA,Nordeste,487,487.0,0.9276190476190476,0.6873892788925687,0.6873624019053982,107.0,1.0,334.74548972792894,443.0,1.0,0.19917865,0.80082136,0.7892835174270082,25.188133239746094,True,True
2917003,Itiúba,BA,Nordeste,247,247.0,0.9391634980988594,0.6872759618576119,0.6872229956356434,108.0,1.0,169.74407992200392,865.0,2.0,0.21052632,0.7894737,0.7708214984538873,27.793317794799805,True,True
2922102,Mundo Novo,BA,Nordeste,126,126.0,0.9692307692307692,0.6873137582033975,0.6872099323800726,109.0,1.0,86.58845147988914,1611.0,3.0,0.33333334,0.6666667,0.6729521430839774,26.603239059448242,True,True
2911808,Guaratinga,BA,Nordeste,159,159.0,0.9190751445086706,0.6872331379870795,0.6871508780663446,110.0,1.0,109.25698961254878,1311.0,3.0,0.2264151,0.7735849,0.7513483273345912,22.706787109375,True,True
2908903,Coração de Maria,BA,Nordeste,169,169.0,0.8492462311557789,0.6866158145870449,0.6865385893796137,111.0,1.0,116.0250216051547,1236.0,3.0,0.21301775,0.78698224,0.7622897993559538,30.965106964111328,True,True
2928000,Santaluz,BA,Nordeste,199,199.0,0.9342723004694836,0.6864327106587006,0.6863671672111524,112.0,1.0,136.58706627501934,1073.0,2.0,0.2914573,0.7085427,0.7037452420873676,25.081050872802734,True,True
1505205,Oeiras do Pará,PA,Norte,373,470.55,0.7936170212765957,0.6863478168053212,0.6863128553075696,113.0,1.0,322.9445056871344,463.0,1.0,0.31008396,0.68991613,0.6894565371658784,18.506702423095703,True,True
2910701,Euclides da Cunha,BA,Nordeste,434,434.0,0.9333333333333333,0.6856367870111686,0.6856068145616334,114.0,1.0,297.5533575197489,505.0,1.0,0.31336406,0.686636,0.6865233259968464,33.3324089050293,True,True
2804300,Muribeca,SE,Nordeste,35,36.97,0.9459459459459459,0.685650326311464,0.6852791002082687,115.0,1.0,25.33476917122203,3486.0,7.0,0.22017853,0.7798215,0.7222136535083877,9.407744407653809,True,True
2912103,Ibicaraí,BA,Nordeste,166,166.0,0.9707602339181286,0.6852169284640194,0.6851386969480056,116.0,1.0,113.73302369336892,1262.0,3.0,0.37951806,0.6204819,0.6366242584965812,34.2120475769043,True,True
2805604,Porto da Folha,SE,Nordeste,228,249.20999,0.9156626506024096,0.6846528655327093,0.6845960173838497,117.0,1.0,170.60816764240968,860.0,2.0,0.1685727,0.83142734,0.8028418146228626,25.56086540222168,True,True
2916609,Itapitanga,BA,Nordeste,71,71.0,0.9466666666666667,0.68473720919381,0.684554681453008,118.0,1.0,48.60338238316357,2447.0,5.0,0.36619717,0.63380283,0.6560690233260105,31.02480697631836,True,True
2929354,São José da Vitória,BA,Nordeste,77,77.0,0.9390243902439024,0.684488193390628,0.6843200292804563,119.0,1.0,52.692642254595135,2324.0,5.0,0.27272728,0.72727275,0.7094185144100608,31.30111312866211,True,True
2918100,Jeremoabo,BA,Nordeste,193,193.0,0.8935185185185185,0.68333609136385,0.6832692513351177,120.0,1.0,131.8709655076777,1105.0,3.0,0.29533678,0.7046632,0.6999237299670981,27.04342269897461,True,True
2929701,Sátiro Dias,BA,Nordeste,88,88.0,0.9166666666666666,0.6832689103970716,0.6831223951052589,121.0,1.0,60.114770769262776,2117.0,4.0,0.3068182,0.6931818,0.6893629897953211,15.357147216796875,True,True
2919157,Lapão,BA,Nordeste,301,301.0,0.9678456591639871,0.683113095773673,0.683070268733216,122.0,1.0,205.604150888698,732.0,2.0,0.25249168,0.7475083,0.7375374646786735,25.07396697998047,True,True
2931509,Teofilândia,BA,Nordeste,186,186.0,0.8857142857142857,0.6825750364626791,0.6825058704262447,123.0,1.0,126.94609189928151,1157.0,3.0,0.2956989,0.70430106,0.6993327739333675,28.07048225402832,True,True
2802908,Itabaiana,SE,Nordeste,776,883.12,0.8912797281993206,0.682172977666178,0.6821564199989,124.0,1.0,602.4259742985867,232.0,1.0,0.40827975,0.5917203,0.5977216327956317,27.307674407958984,True,True
2932200,Ubaitaba,BA,Nordeste,151,151.0,0.8628571428571429,0.6820012362598484,0.6819162186405994,125.0,1.0,102.96934901473051,1375.0,3.0,0.3112583,0.68874174,0.6869386244525895,29.7846736907959,True,True
